Id_Regione;ID_Unità;Provincia;Comune - Frazione;Categoria;Descrizione materiali;Tipologia;A - Friabilità;B - Uso pubblico;C - Accessibilità;D - Presenza di confinamento;I1 - Quantità di materiale stimato (Kg);Peso stimato friabile (kg);Peso stimato compatto (kg);I2 - Presenza di un programma di manutenzione e controllo;I3 - Attività;I4 - Dispersione di fibre;I5 - Concentrazione di fibre aerodisperse (ff/l);I6 - Area di estensione del sito (m2);Effettiva area perimetrale (m2);I7 - Superficie esposta all’aria (m2);Effettiva superficie con amianto friabile  (m2);Effettiva superficie con amianto compatto (m2);I8 - Coinvolgimento del sito in lavori di urbanizzazione;I9 - Stato di conservazione delle strutture edili;I10 - Tempo trascorso dalla dismissione (anni);Data dismissione (gg-mm-aaaa);I11 - Tipologia di amianto presente;I12 - Dati epidemiologici;I13 - Frequenza di utilizzo;I14 - Distanza dal centro urbano (m);Distanza dal centro urbano (km);I15 - Densità di popolazione;I16 - Età media dei soggetti frequentatori (anni);Tipo di bonifica;Tipo di intervento;Costi Totali stimati dell intervento (€);Fondi locali/regionali assegnati;Fondi da richiedere;Classe di priorità;Coefficiente di priorità;Punteggio Mappatura;Coordinate X (WGS84-UTM fuso 32);Coordinate Y (WGS84-UTM fuso 32)
117;12472;Al;Alessandria;2;LASTRE TETTO;EDIFICIO ARTIGIANALE;1;1;1;2,5;15;;;1;1;1;2;5;2200;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;12473;Al;Alessandria;2;LASTRE TETTO;EDIFICIO ARTIGIANALE;1;1;1;2,5;10;;;1;1;1;2;5;2200;5;;;1;5;1;;1;1;10;5;0;2;2;-;-;;;;4;0,4;179;0;0
117;12477;Al;Alessandria;2;LASTRE TETTO;EDIFICIO ARTIGIANALE;1;1;1;2,5;10;;;1;1;1;2;5;1000;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;163;0;0
117;12482;Al;Alessandria;2;LASTRE TETTO;EDIFICIO COMMERCIALE;1;1;1;2,5;15;;;1;1;1;2;5;3300;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;12483;Al;Alessandria;2;LASTRE TETTO;EDIFICIO RESIDENZIALE;1;1;1;2,5;10;;;1;1;1;2;5;1000;5;;;1;5;1;;1;1;20;3;1;2;2;-;-;;;;4;0,4;187;0;0
117;12484;Al;Alessandria;2;LASTRE TETTO;EDIFICIO ARTIGIANALE;1;1;1;2,5;10;;;1;1;1;2;5;700;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;163;0;0
117;12640;Al;Alessandria;2;LASTRE;ARTIGIANALE;1;1;1;2,5;10;;;1;1;1;2;9;8500;5;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;163;0;0
117;12659;Al;Alessandria;2;LASTRE;OSPEDALE;1;1;2,5;2,5;15;;;1;1;1;2;9;88970;10;;;1;5;1;;1;1;20;3;0.5;2;2;-;-;;;;3;0,7;571;0;0
117;12706;Al;Alessandria;2;LASTRE;ARTIGIANALE;1;1;2,5;2,5;10;;;1;1;1;2;3;457;5;;;1;5;1;;1;1;10;3;0.5;2;2;-;-;;;;3;0,7;364;0;0
117;12746;Al;Alessandria;2;Lastre ondulate;EDIFICIO AGRICOLO;1;1;2,5;2,5;10;;;1;1;1;2;9;70000;8;;;1;5;1;;1;1;20;3;1;2;2;-;-;;;;3;0,7;504;0;0
117;12759;Al;Alessandria;2;Lastre ondulate;EDIFICIO AGRICOLO;1;1;2,5;2,5;15;;;1;1;1;2;9;70000;8;;;1;5;1;;1;1;20;3;1;2;2;-;-;;;;3;0,7;556;0;0
117;12775;Al;Alessandria;2;Lastre ondulate;EDIFICIO AGRICOLO;1;1;2,5;2,5;10;;;1;1;1;2;9;70000;8;;;1;5;1;;1;1;20;3;1;2;2;-;-;;;;3;0,7;504;0;0
117;12776;Al;Alessandria;2;Lastre ondulate;EDIFICIO AGRICOLO;1;1;2,5;2,5;15;;;1;1;1;2;9;70000;8;;;1;5;1;;1;1;20;3;1;2;2;-;-;;;;3;0,7;556;0;0
117;12777;Al;Alessandria;2;Lastre ondulate;EDIFICIO AGRICOLO;1;1;2,5;2,5;10;;;1;1;1;2;9;70000;5;;;1;5;1;;1;1;20;3;1;2;2;-;-;;;;3;0,7;482;0;0
117;12787;Al;Alessandria;2;Lastre ondulate;EDIFICIO AGRICOLO;1;1;2,5;2,5;15;;;1;1;1;2;9;70000;8;;;1;5;1;;1;1;20;3;1;2;2;-;-;;;;3;0,7;556;0;0
117;12788;Al;Alessandria;2;Lastre ondulate;EDIFICIO AGRICOLO;1;1;2,5;2,5;15;;;1;1;1;2;9;70000;8;;;1;5;1;;1;1;20;3;1;2;2;-;-;;;;3;0,7;556;0;0
117;12789;Al;Alessandria;2;Lastre ondulate;EDIFICIO AGRICOLO;1;1;2,5;2,5;15;;;1;1;1;2;9;70000;8;;;1;5;1;;1;1;20;3;1;2;2;-;-;;;;3;0,7;556;0;0
117;12790;Al;Alessandria;2;LASTRE TETTO;EDIFICIO AGRICOLO;1;1;1;2,5;10;;;1;1;1;2;9;70000;8;;;1;5;1;;1;1;20;3;1;2;2;-;-;;;;4;0,4;216;0;0
117;12791;Al;Alessandria;2;Lastre ondulate;EDIFICIO AGRICOLO;1;1;2,5;2,5;15;;;1;1;1;2;9;70000;8;;;1;5;1;;1;1;20;1;;2;2;-;-;;;;3;0,7;527;0;0
117;14371;To;Burolo;2;LASTRE;Ristorante;1;2,5;2,5;2,5;15;;;10;1;1;2;5;1400;8;;;1;30;1;;1;1;20;5;0;4;2;-;C Rimozione;;;;2;0,8;1301;0;0
117;14372;To;Burolo;2;LASTRE;edificio di servizio banca;1;2,5;2,5;2,5;10;;;10;1;1;2;5;1110;5;;;1;30;1;;1;1;20;5;0;4;2;-;C Rimozione;;;;2;0,8;1205;0;0
117;15174;Al;Borgo San Martino;2;LASTRE;;1;1;2,5;2,5;15;;;1;1;1;2;9;7000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;3;0,7;483;0;0
117;15237;Al;Casale Monferrato;2;Lastre ondulate;;1;1;1;2,5;15;;;1;1;1;2;5;1800;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;255;0;0
117;15250;Al;Casale Monferrato;2;Lastre ondulate;;1;1;1;2,5;15;;;1;1;1;2;5;1700;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;255;0;0
117;15257;Al;Casale Monferrato;2;Lastre ondulate;;1;1;1;2,5;15;;;1;1;1;2;5;5000;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;255;0;0
117;15259;Al;Casale Monferrato;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;5;5000;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;255;0;0
117;15262;Al;Casale Monferrato;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;5200;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;15300;Al;Casale Monferrato;2;Lastre ondulate;;1;1;1;2,5;15;;;1;1;1;2;5;4800;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;255;0;0
117;15302;Al;Casale Monferrato;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;8000;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;15305;Al;Casale Monferrato;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;9000;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;15308;Al;Casale Monferrato;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;14700;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;15309;Al;Casale Monferrato;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;14700;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;15310;Al;Casale Monferrato;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;14700;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;15311;Al;Casale Monferrato;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;9;10000;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;15313;Al;Casale Monferrato;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;6000;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;15569;Bi;Sandigliano;2;LASTRE;edifici residenziali;1;1;1;2,5;10;;;1;1;1;2;9;5700;8;;;1;5;1;;1;1;20;1;;2;2;-;-;;;;4;0,4;199;0;0
117;15601;Bi;Sandigliano;2;Lastre;edifici residenziali;1;1;1;2,5;10;;;1;1;1;2;9;5700;5;;;1;5;1;;1;1;20;1;;2;2;-;-;;;;4;0,4;187;0;0
117;159;Al;Solero;2;LASTRE;DEPOSITO-BOX;1;1;1;2,5;10;;;1;1;1;2;9;12000;5;;;1;5;1;;1;1;20;3;0.5;2;2;-;-;;;;4;0,4;203;0;0
117;15989;Al;Occimiano;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;22000;10;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;205;0;0
117;160;Al;Solero;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;3;1;2;9;27000;8;;;1;5;1;;1;1;5;3;0.5;2;2;-;-;;;;4;0,4;335;0;0
117;16080;Al;Occimiano;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;22000;8;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;196;0;0
117;16088;Al;Occimiano;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;10000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;16099;Al;Occimiano;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;9;22000;8;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;196;0;0
117;16261;Al;Occimiano;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;3;1;2;9;112000;8;;;1;30;1;;1;1;5;3;1;2;2;-;-;;;;4;0,4;435;0;0
117;16669;Al;Occimiano;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;3;1;2;9;112000;8;;;1;30;1;;1;1;5;3;1;2;2;-;-;;;;4;0,4;435;0;0
117;16913;Al;Frugarolo;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;20000;8;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;196;0;0
117;16929;Al;Frugarolo;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;20000;8;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;196;0;0
117;16977;Al;Frugarolo;2;LASTRE;EDIFICIO RURALE;1;1;2,5;2,5;10;;;1;1;1;2;9;10000;5;;;1;5;1;;1;1;20;1;3;2;2;-;-;;;;3;0,7;453;0;0
117;17008;Al;Casale Monferrato;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;9;100000;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;17044;Al;Casale Monferrato;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;9;100000;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;17047;Al;Casale Monferrato;2;LASTRE TETTO;;1;1;1;2,5;10;;;1;1;1;2;5;2100;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;234;0;0
117;17048;Al;Casale Monferrato;2;LASTRE TETTO;;1;1;1;2,5;10;;;1;1;1;2;5;2100;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;234;0;0
117;17058;Al;Casale Monferrato;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;9;100000;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;17066;Al;Casale Monferrato;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;5;4500;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;255;0;0
117;17072;Al;Casale Monferrato;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;5;3300;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;255;0;0
117;17105;Al;Casale Monferrato;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;8000;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;178;Al;Solero;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;9;12000;8;;;1;5;1;;1;1;20;3;0.5;2;2;-;-;;;;4;0,4;237;0;0
117;179;Al;Solero;2;LASTRE TETTO;;1;1;1;2,5;10;;;1;1;1;2;9;12000;5;;;1;5;1;;1;1;20;3;0.5;2;2;-;-;;;;4;0,4;203;0;0
117;17999;Al;Bosco Marengo;2;LASTRE;;1;1;1;2,5;10;;;1;1;1;2;3;400;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;154;0;0
117;180;Al;Solero;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;9;12000;8;;;1;5;1;;1;1;20;3;0.5;2;2;-;-;;;;4;0,4;237;0;0
117;18017;Al;Bosco Marengo;2;LASTRE;;1;1;1;2,5;10;;;1;1;1;2;5;4000;5;;;1;5;1;;1;1;10;1;;2;2;-;-;;;;4;0,4;146;0;0
117;181;Al;Solero;2;LASTRE TETTO;;1;1;1;2,5;10;;;1;1;1;2;9;12000;5;;;1;5;1;;1;1;20;3;0.5;2;2;-;-;;;;4;0,4;203;0;0
117;18121;Al;Bosco Marengo - San Quirico;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;9;20500;8;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;196;0;0
117;18122;Al;Bosco Marengo - San Quirico;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;20500;8;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;196;0;0
117;182;Al;Solero;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;3;1;2;9;27000;8;;;1;5;1;;1;1;5;3;0.5;2;2;-;-;;;;4;0,4;335;0;0
117;18220;Al;Pozzolo Formigaro;2;LASTRE;;1;1;1;2,5;10;;;1;1;1;2;9;30000;5;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;163;0;0
117;18221;Al;Pozzolo Formigaro;2;LASTRE;;1;1;1;2,5;10;;;1;1;1;2;9;30000;8;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;175;0;0
117;18222;Al;Pozzolo Formigaro;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;30000;8;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;196;0;0
117;18225;Al;Pozzolo Formigaro;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;30000;8;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;196;0;0
117;18324;Bi;Mongrando;2;COPERTURA;Edificio artigianale e di servizio;1;1;1;2,5;10;;;1;1;1;2;5;2000;8;;;1;5;1;;1;1;20;3;0.8;2;2;-;-;;;;4;0,4;199;0;0
117;18325;Bi;Mongrando;2;COPERTURA;Edificio artigianale e di servizio;1;1;1;2,5;10;;;1;1;1;2;5;2000;5;;;1;5;1;;1;1;20;3;0.8;2;2;-;-;;;;4;0,4;187;0;0
117;18328;Bi;Mongrando;2;LASTRE;edificio industriale;1;1;1;2,5;10;;;1;1;1;2;5;1500;5;;;1;5;1;;1;1;20;3;0.8;2;2;Incapsulamento;-;;;;4;0,4;187;0;0
117;18338;Bi;Mongrando;2;LASTRE;edificio industriale;1;1;1;2,5;15;;;1;1;1;2;5;4000;8;;;1;5;1;;1;1;20;3;0.8;2;2;-;-;;;;4;0,4;220;0;0
117;18339;Bi;Mongrando;2;LASTRE;Edificio artigianale e di servizio;1;1;2,5;2,5;15;;;1;1;1;2;5;2500;8;;;1;5;1;;1;1;10;3;0.8;2;2;-;-;;;;3;0,7;454;0;0
117;18345;Bi;Mongrando;2;COPERTURA;Edificio artigianale e di servizio;1;1;2,5;2,5;10;;;1;1;1;2;5;1400;5;;;1;5;1;;1;1;20;3;0.8;2;2;-;-;;;;3;0,7;453;0;0
117;18346;Bi;Mongrando;2;COPERTURA;Edificio artigianale e di servizio;1;1;2,5;2,5;10;;;1;1;1;2;5;1000;5;;;1;5;1;;1;1;5;3;0.8;2;2;-;-;;;;3;0,7;342;0;0
117;18347;Bi;Mongrando;2;COPERTURA;Edificio artigianale e di servizio;1;1;2,5;2,5;10;;;1;1;1;2;5;1000;8;;;1;5;1;;1;1;5;3;0.8;2;2;-;-;;;;3;0,7;364;0;0
117;18608;Al;Tortona;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;87000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;18637;Al;Tortona;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;87000;10;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;221;0;0
117;18648;Al;Tortona;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;1;2,5;10;;;10;1;1;2;5;4000;8;;;3;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;199;0;0
117;18651;Al;Tortona;2;LASTRE;AGRICOLO;1;1;2,5;2,5;10;;;1;1;1;2;9;10000;5;;;1;5;1;;1;1;10;1;1.5;2;2;-;-;;;;3;0,7;379;0;0
117;18652;Al;Tortona;2;LASTRE;ARTIGIANALE;1;1;1;2,5;15;;;1;1;1;2;9;6000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;18653;Al;Tortona;2;LASTRE;ARTIGIANALE;1;1;1;2,5;10;;;1;1;1;2;9;6000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;192;0;0
117;18654;Al;Tortona;2;LASTRE;ARTIGIANALE;1;1;1;2,5;10;;;1;1;1;2;9;6000;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;179;0;0
117;18660;Al;Tortona;2;LASTRE;CANTIERISTICA (EDILIZIA-AMBIENTE-CAVE);1;1;2,5;2,5;10;;;1;1;1;2;5;1095;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;3;0,7;379;0;0
117;18666;Al;Tortona;2;LASTRE;ARTIGIANALE;1;1;1;2,5;10;;;1;1;1;2;9;8000;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;179;0;0
117;18673;Al;Tortona;2;LASTRE;;1;1;1;2,5;10;;;1;1;1;2;9;87000;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;179;0;0
117;18674;Al;Tortona;2;LASTRE;SERVIZI;1;1;1;2,5;15;;;1;1;1;2;9;8000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;18675;Al;Tortona;2;LASTRE;AUTOFFICINA;1;1;1;2,5;10;;;10;1;1;2;5;4000;5;;;3;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;187;0;0
117;18676;Al;Tortona;2;LASTRE;EDIFICIO INDUSTRIALE/COMMERCIALE;1;1;1;2,5;10;;;1;1;1;2;5;1111;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;175;0;0
117;18677;Al;Tortona;2;LASTRE;EDIFICIO INDUSTRIALE/COMMERCIALE;1;1;1;2,5;10;;;1;1;1;2;5;1111;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;163;0;0
117;18678;Al;Tortona;2;LASTRE;ARTIGIANALE;1;1;1;2,5;10;;;1;1;1;2;9;8000;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;179;0;0
117;18686;Al;Tortona;2;LASTRE;COMMERCIALE;1;1;2,5;2,5;10;;;1;1;1;2;5;2000;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;3;0,7;379;0;0
117;18687;Al;Tortona;2;LASTRE;ARTIGIANALE;1;1;1;2,5;15;;;1;3;1;2;9;6000;8;;;1;5;1;;1;1;5;3;1;2;2;-;-;;;;4;0,4;335;0;0
117;18689;Al;Tortona;2;LASTRE;LOGISTICA/DEPOSITO;1;1;2,5;2,5;15;;;1;1;1;2;5;1800;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;3;0,7;454;0;0
117;18692;Al;Tortona;2;LASTRE;ARTIGIANALE;1;1;1;2,5;15;;;1;1;1;2;5;3500;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;18693;Al;Tortona;2;LASTRE;ARTIGIANALE;1;1;1;2,5;10;;;1;1;1;2;5;2400;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;163;0;0
117;18694;Al;Tortona;2;LASTRE;ARTIGIANALE;1;1;1;2,5;15;;;1;1;1;2;5;3300;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;18699;Al;Tortona;2;LASTRE;ARTIGIANALE;1;1;1;2,5;10;;;1;1;1;2;9;8000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;192;0;0
117;18708;Al;Tortona;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;1;2,5;15;;;1;1;1;2;9;19100;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;18709;Al;Tortona;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;1;2,5;15;;;1;1;1;2;9;19100;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;18710;Al;Tortona;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;1;2,5;15;;;1;1;1;2;9;19100;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;18712;Al;Tortona;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;1;2,5;15;;;1;1;1;2;9;19100;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;18714;Al;Tortona;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;1;2,5;10;;;1;1;1;2;9;19100;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;192;0;0
117;18728;Al;Tortona;2;LASTRE;DEPOSITO;1;1;1;2,5;15;;;1;1;1;2;5;1925;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;18729;Al;Tortona;2;LASTRE;COMMERCIALE;1;1;2,5;2,5;10;;;1;1;1;2;3;418;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;3;0,7;364;0;0
117;18730;Al;Tortona;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;1;1;10;;;1;1;1;2;5;1400;5;;;1;5;1;;1;1;10;1;;4;2;-;-;;;;5;0,3;82;0;0
117;18733;Al;Tortona;2;LASTRE;ARTIGIANALE;1;1;1;2,5;10;;;1;3;1;2;5;4000;5;;;1;5;1;;1;1;5;3;0.5;2;2;-;-;;;;4;0,4;251;0;0
117;18739;Al;Tortona;2;LASTRE;COMMERCIALE/ARTIGIANALE;1;1;1;2,5;10;;;1;1;1;2;5;1982;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;175;0;0
117;18749;Al;Tortona;2;LASTRE;ARTIGIANALE;1;1;1;2,5;15;;;1;3;1;2;5;4000;8;;;1;5;1;;1;1;5;3;0.5;2;2;-;-;;;;4;0,4;307;0;0
117;18755;Al;Tortona;2;LASTRE;AUTOLAVAGGIO;1;1;2,5;2,5;10;;;1;1;1;2;5;2240;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;3;0,7;379;0;0
117;18756;Al;Tortona;2;LASTRE;ARTIGIANALE;1;1;2,5;2,5;10;;;1;1;1;2;5;1775;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;3;0,7;379;0;0
117;18812;Al;Ovada;2;LASTRE;ESPOSIZIONE AUTOMEZZI E OFFICINA;1;1;1;2,5;15;;;1;1;1;2;9;12000;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;18841;Al;Ovada;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;5;2000;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;255;0;0
117;18857;Al;Ovada;2;LASTRE;ESPOSIZIONE AUTOMEZZI E OFFICINA;1;1;1;2,5;15;;;1;1;1;2;9;12000;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;193;Al;Solero;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;3;1;2;9;27000;8;;;1;5;1;;1;1;5;3;0.5;2;2;-;-;;;;4;0,4;335;0;0
117;19307;Al;Tortona;2;LASTRE;ARTIGIANALE E DI SERVIZIO;1;1;1;2,5;10;;;1;1;1;2;5;2500;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;163;0;0
117;19308;Al;Tortona;2;LASTRE;ARTIGIANALE E DI SERVIZIO;1;1;1;2,5;10;;;1;1;1;2;5;2500;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;163;0;0
117;194;Al;Solero;2;LASTRE;DEPOSITO;1;1;1;2,5;10;;;1;1;1;2;9;13500;5;;;1;5;1;;1;1;10;3;0.5;2;2;-;-;;;;4;0,4;179;0;0
117;19675;Al;Ovada;2;LASTRE;ESPOSIZIONE AUTO-RESIDENZIALE;1;1;2,5;2,5;15;;;1;1;1;2;5;1500;8;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;3;0,7;630;0;0
117;20130521/CO/L904/0001 A;Al;Viguzzolo;2;Lastre ondulate;Centrale termica municipio e scuole elementari;1;2,5;2,5;2,5;5;;;10;1;5;2;3;20;5;;;1;5;1;;1;1;10;5;0;2;2;-;C Rimozione;;;;2;0,8;636;493688;4972415
117;20130521/CO/L904/0001 B;Al;Viguzzolo;2;Lastre ondulate;Scuola media palestra dismessa;1;2,5;1;2,5;10;;;10;1;5;2;3;;5;;;1;5;1;;1;1;20;1;;4;2;-;C Rimozione;;;;4;0,4;277;494162;4972385
117;20130528/CO/B016/0002;No;Borgolavezzaro;2;Lastre ondulate;Scuole;1;2,5;2,5;2,5;15;;;10;1;1;2;5;830;5;;;1;5;1;;1;1;20;1;;4;10;-;C Rimozione;;;;2;0,8;869;476447;5018111
117;20130529/CO/E626/0004;Vc;Livorno Ferraris;2;Lastre ondulate e pannelli;Impianti sportivi;1;2,5;2,5;2,5;10;;;10;1;1;2;5;700;8;;;1;5;1;;1;1;20;1;;4;10;-;C Rimozione;;;;2;0,8;845;427545;5014758
117;20130529/CO/F886/0003;No;Nibbiola;2;Lastre ondulate;Scuola materna;1;2,5;2,5;2,5;10;;;10;1;1;2;3;;5;;;1;5;1;;1;1;20;1;;4;10;Rimozione;C Rimozione;;;;2;0,8;792;473461;5024525
117;20130530/CO/A625/0009;To;Barbania;2;Tubazioni;Cimitero;1;2,5;2,5;2,5;15;;;10;1;1;2;9;6483;8;;;1;5;1;;1;1;10;3;0.5;2;2;Rimozione;C Rimozione;;;;2;0,8;746;392994;5016667
