Id_Regione;Id_Unità;Provincia;Comune;Categoria;Tipologia;Descrizione materiali;A - Friabilità;B - Uso pubblico;C - Accessibilità;D - Presenza di confinamento;I1 - Quantità di materiale stimato;Peso stimato friabile (kg);Peso stimato compatto (kg);I2 - Presenza di un programma di manutenzione e controllo;I3 - Attività;I4 - Presenza di cause che creano o favoriscono la dispersione di fibre;I5 - Concentrazione di fibre aerodisperse (ff/l);I6 - Area di estensione del sito (m2);Effettiva area perimetrale (m2);I7 - Superficie esposta allaria;Effettiva superficie con amianto friabile (m2);Effettiva superficie con amianto compatto (m2);I8 - Coinvolgimento del sito in lavori di urbanizzazione;I9 - Stato di conservazione delle strutture;I10 - Tempo trascorso dalla dismissione (anni);Data dismissione (gg-mm-aaaa);I11 - Tipologia di amianto presente;I12 - Dati epidemiologici;I13 - Frequenza di utilizzo;I14 - Distanza dal centro urbano(m);Distanza dal centro urbano (km);I15 - Densità di popolazione;I16 - Età media dei soggetti frequentatori (anni);Tipo di bonifica;Tipo di intervento;Costi totali stimati dell’intervento (€);Fondi locali/regionali assegnati;Fondi da richiedere;Classe di priorità;Coefficiente di priorità;Punteggio mappatura;Coordinate X (WGS84-UTM fuso 32);Coordinate Y (WGS84-UTM fuso 32)
113;1462;BZ;FORTEZZA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;699159;5185387
113;1463;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;1;15;;10200;1;1;1;2;5;;8;0;600;1;5;1;;1;1;10;5;0;4;2;C;C;8996;0;8996;5;0,3;125,1;679055;5152505
113;1464;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;1;10;;8160;1;1;1;2;3;;5;0;480;1;30;1;;1;1;10;3;0,12;2;2;C;C;7197;0;7197;5;0,3;126,9;678596;5148619
113;1465;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;1;10;;8500;1;1;1;2;5;;5;0;500;1;30;1;;1;1;10;3;0,16;2;2;C;C;7497;0;7497;5;0,3;130,5;678524;5148587
113;1467;BZ;LAIVES;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;34000;1;1;1;2;5;;8;;2000;1;5;1;;1;1;10;5;0;4;2;A;;29988;0;29988;4;0,4;255;679066,58;5147862,11
113;1468;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;5;0;4;2;C;C;750;0;750;5;0,3;152,1;681252;5152492
113;1469;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;8840;1;1;1;2;5;;8;0;520;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;234;678535;5150109
113;1471;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;1;10;;6800;1;1;1;2;3;;5;0;400;1;30;1;;1;1;10;5;0;4;2;C;C;5998;0;5998;5;0,3;152,1;678786;5150492
113;1472;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;2,5;2,5;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;3;0,11;2;2;A;;750;0;750;3;0,7;548,1;677819;5149974
113;1473;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;1700;1;1;1;2;3;;5;0;100;1;30;1;;1;1;10;5;0;4;2;C;C;1499;0;1499;5;0,3;152,1;678053;5150304
113;1474;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;2550;1;1;1;2;3;;5;0;150;1;5;1;;1;1;10;5;0;4;2;C;C;2249;0;2249;5;0,3;107,1;679236;5148262
113;1475;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;1;10;;7480;1;1;1;2;3;;5;0;440;1;30;1;;1;1;10;5;0;4;2;C;C;6597;0;6597;5;0,3;152,1;681684;5152047
113;1476;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;1;15;;10710;1;1;1;2;5;;8;0;630;1;5;1;;1;1;10;5;0;4;2;C;C;9446;0;9446;5;0,3;125,1;679066;5152486
113;1478;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;13600;1;1;1;2;5;;8;0;800;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;678073;5148952
113;1479;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;2550;1;1;1;2;3;;5;0;150;1;5;1;;1;1;10;5;0;4;2;C;C;2249;0;2249;5;0,3;107,1;679094;5149428
113;1480;BZ;TESIMO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;680;1;1;1;2;3;;5;0;40;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;666286;5158918
113;1481;BZ;SILANDRO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2346;1;1;1;2;3;;5;0;138;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;635017;5165572
113;1482;BZ;SILANDRO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;4250;1;1;1;2;3;;5;0;250;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;635027;5165581
113;1483;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;1700;1;1;1;2;3;;5;0;100;1;5;1;;1;1;10;5;0;4;2;A;;1499;0;1499;4;0,4;213;678853;5150495
113;1484;BZ;MERANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;5;0;4;2;A;;750;0;750;4;0,4;273;665584;5169528
113;1485;BZ;MERANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;665651;5170304
113;1486;BZ;MALLES VENOSTA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;617864;5171908
113;1487;BZ;MALLES VENOSTA;2;Edifici residenziali;copertura;1;1;2,5;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;3;0,7;467,3;617816;5171894
113;1488;BZ;MALLES VENOSTA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;617895;5172201
113;1489;BZ;BRESSANONE;2;Edifici residenziali;camino;1;1;1;1;5;;170;1;1;1;2;5;;5;0;;1;30;1;;1;1;5;5;0;4;2;C;C;150;0;150;5;0,3;137,7;704554;5175167
113;1490;BZ;LAIVES;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;7650;1;1;1;2;3;;5;0;450;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;679300;5142937
113;1491;BZ;LAIVES;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;4250;1;1;1;2;3;;5;0;250;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;679300;5142949
113;1492;BZ;LAIVES;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5440;1;1;1;2;3;;5;0;320;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;679384;5143223
113;1493;BZ;LAIVES;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3060;1;1;1;2;3;;5;0;180;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;679086;5143647
113;1494;BZ;LAIVES;2;Edifici residenziali;copertura;1;1;1;2,5;15;;21250;1;1;1;2;5;;8;0;1250;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;679411;5143031
113;1495;BZ;SILANDRO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;635074;5165623
113;1496;BZ;LAIVES;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;39100;1;1;1;2;5;;8;0;2300;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;679109;5142954
113;1497;BZ;APPIANO SULLA STRADA DEL VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5100;1;1;1;2;5;;5;0;300;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;221,4;675432;5147675
113;1498;BZ;APPIANO SULLA STRADA DEL VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5100;1;1;1;2;3;;5;0;300;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;675393;5147661
113;1499;BZ;APPIANO SULLA STRADA DEL VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5100;1;1;1;2;3;;5;0;300;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;675370;5147684
113;1500;BZ;MERANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2890;1;1;1;2;3;;5;0;170;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;665614;5169380
113;1501;BZ;MERANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2890;1;1;1;2;3;;5;0;170;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;665566;5169376
113;1502;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;4760;1;1;1;2;3;;5;0;280;1;5;1;;1;1;10;5;0;4;2;C;C;4198;0;4198;5;0,3;107,1;678611;5152341
113;1503;BZ;RACINES;2;Edifici residenziali;copertura interna;1;1;1;2,5;15;;20400;1;1;1;2;3;;8;0;1200;1;30;1;;1;1;10;5;0;4;2;A;;17993;0;17993;4;0,4;306,6;683668;5194850
113;1504;BZ;RACINES;2;Edifici residenziali;copertura;1;1;1;2,5;10;;6800;1;1;1;2;3;;5;0;400;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;683594;5194972
113;1505;BZ;VIPITENO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;680;1;1;1;2;3;;5;0;40;1;30;1;;1;1;10;3;0,12;2;2;A;;600;0;600;4;0,4;214,2;686147;5199046
113;1506;BZ;MERANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;666900;5166231
113;1507;BZ;MALLES VENOSTA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2890;1;1;1;2;3;;5;0;170;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;612614;5173572
113;1508;BZ;MALLES VENOSTA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2890;1;1;1;2;3;;5;0;170;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;612612;5173596
113;1510;BZ;CASTELROTTO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5950;1;1;1;2;3;;5;0;350;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;696252;5160452
113;1511;BZ;CASTELROTTO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;696212;5160360
113;1512;BZ;CASTELROTTO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;3;1;2;3;;5;0;50;1;30;3;;1;1;5;3;0,27;2;2;;;;0;;4;0,4;345;696013;5160852
113;1513;BZ;SAN CANDIDO;2;Edifici residenziali;copertura;1;1;1;1;10;;1700;1;1;1;2;3;;5;0;100;1;30;1;;1;1;10;5;0;4;2;C;C;1499;0;1499;5;0,3;152,1;750606;5180532
113;1514;BZ;SAN CANDIDO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1020;1;1;1;2;3;;5;0;60;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;750771;5180563
113;1515;BZ;SAN CANDIDO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1020;1;1;1;2;3;;5;0;60;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;750774;5180538
113;1516;BZ;MAREBBE;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1700;1;1;1;2;3;;5;0;100;1;5;1;;1;1;10;5;0;4;2;A;;1499;0;1499;4;0,4;213;718976;5179222
113;1517;BZ;MAREBBE;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;718986;5179253
113;1518;BZ;MAREBBE;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;3;0,3;2;2;;;;0;;4;0,4;214,2;725127;5176949
113;1519;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;37400;1;1;1;2;5;;8;0;2200;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;679411;5150469
113;1520;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;17000;1;1;1;2;5;;8;0;1000;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;679361;5150438
113;1521;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;2,5;1;10;;1020;1;1;1;2;3;;5;0;60;1;5;1;;1;1;10;5;0;4;2;C;C;900;0;900;5;0,3;147,6;679389;5150422
113;1522;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;2,5;1;10;;5950;1;1;1;2;3;;5;0;350;1;5;1;;1;1;10;5;0;4;2;C;C;5248;0;5248;5;0,3;147,6;679427;5150504
113;1523;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;20400;1;1;1;2;5;;8;0;1200;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;679474;5150474
113;1524;BZ;LAIVES;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2550;1;1;1;2;3;;5;;150;1;5;1;;1;1;10;3;0;2;2;;;2249;0;2249;4;0,4;154,2;680155;5147632
113;1525;BZ;LAIVES;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;;200;1;5;1;;1;1;10;3;0;2;2;;;2999;0;2999;4;0,4;154,2;680171;5147632
113;1526;BZ;MALLES VENOSTA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;3;0,58;2;2;;;;0;;4;0,4;154,2;619544;5171716
113;1527;BZ;MALLES VENOSTA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;7990;1;1;1;2;3;;5;0;470;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;612699;5173360
113;1528;BZ;MALLES VENOSTA;2;Edifici residenziali;copertura;1;1;1;1;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;C;C;750;0;750;5;0,3;107,1;618275;5171901
113;1529;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5100;1;1;1;2;3;;5;0;300;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;621241;5163376
113;1530;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;7140;1;1;1;2;3;;5;0;420;1;30;1;;1;1;10;3;0,4;2;2;;;;0;;4;0,4;214,2;621557;5165011
113;1531;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;7140;1;1;1;2;3;;5;0;420;1;30;1;;1;1;10;3;0,39;2;2;;;;0;;4;0,4;214,2;621556;5164992
113;1532;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;621951;5163946
113;1533;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;6800;1;1;1;2;3;;5;0;400;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;621434;5163458
113;1534;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5100;1;1;1;2;3;;5;0;300;1;30;1;;1;1;10;3;0,52;2;2;;;;0;;4;0,4;214,2;621502;5165137
113;1535;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2210;1;1;1;2;3;;5;0;130;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;621158;5164282
113;1536;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;621199;5164454
113;1537;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;4760;1;1;1;2;3;;5;0;280;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;619946;5165783
113;1538;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;619897;5166039
113;1539;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3060;1;1;1;2;3;;5;0;180;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;620046;5165976
113;1540;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;619933;5165797
113;1541;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;4250;1;1;1;2;3;;5;0;250;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;619988;5165909
113;1542;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;1;10;;1700;1;1;1;2;3;;5;0;100;1;30;1;;1;1;10;5;0;4;2;C;C;1499;0;1499;5;0,3;152,1;620011;5165907
113;1543;BZ;ALDINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3060;1;1;1;2;5;;5;0;180;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;221,4;685144;5135585
113;1544;BZ;LACES;2;Edifici residenziali;copertura;1;1;1;2,5;10;;510;1;1;1;2;3;;5;0;30;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;642244;5164120
113;1545;BZ;LACES;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;642369;5164551
113;1546;BZ;LACES;2;Edifici residenziali;copertura;1;1;1;2,5;10;;6290;1;1;1;2;3;;5;0;370;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;639642;5162780
113;1547;BZ;LACES;2;Edifici residenziali;copertura;1;1;1;2,5;10;;4250;1;1;1;2;3;;5;0;250;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;639922;5165011
113;1549;BZ;LACES;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;4250;1;3;1;2;3;;5;0;250;1;30;3;;1;1;5;5;0;4;2;;;;0;;4;0,4;443;642353;5164185
113;1550;BZ;PARCINES;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;3;1;2;3;;5;0;50;1;30;3;;1;1;5;3;0;2;2;;;;0;;4;0,4;345;658435;5170147
113;1551;BZ;NATURNO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;5;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;221,4;653055;5168225
113;1552;BZ;LACES;1;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;10;;6460;1;1;1;2;9;;5;0;380;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;238,2;642697;5164583
113;1553;BZ;LACES;1;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;10;;9350;1;1;1;2;9;;8;0;550;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;250,8;642742;5164584
113;1554;BZ;LACES;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;1360;1;1;1;2;5;;5;0;80;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;281,4;642188;5164496
113;1555;BZ;LACES;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;642192;5164163
113;1557;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;5950;1;1;1;2;5;;5;0;350;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;221,4;679092;5149305
113;1558;BZ;SLUDERNO;2;Edifici agricoli e loro pertinenze;copertura;1;1;1;2,5;10;;2550;1;1;1;2;3;;5;0;150;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;621254;5169286
113;1559;BZ;SLUDERNO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;621019;5169082
113;1560;BZ;ORA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;154,2;676435;5135787
113;1561;BZ;ORA;2;Edifici residenziali;copertura;1;1;2,5;1;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;C;C;750;0;750;5;0,3;147,6;676853;5136209
113;1562;BZ;MONGUELFO - TESIDO;2;Uffici Pubblica Amministrazione;minigolf;1;2,5;2,5;2,5;5;;;1;1;1;2;3;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;;0;;2;0,8;632,4;737145;5182512
113;1563;BZ;BOLZANO;2;Uffici Pubblica Amministrazione;copertura;1;2,5;1;1;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;3;0;2;2;C;C;750;0;750;5;0,3;201,2;682969;5150258
113;1564;BZ;FUNES;2;Edifici residenziali;copertura;1;1;2,5;2,5;10;;850;1;1;1;2;5;;5;0;50;1;30;1;;1;1;10;5;0;4;2;;;;0;;3;0,7;665,7;705644;5168663
113;1566;BZ;VADENA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;154,2;674414;5139342
113;1567;BZ;SLUDERNO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;6120;1;1;1;2;5;;5;0;360;1;30;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;222,6;622027;5168607
113;1568;BZ;SLUDERNO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;3740;1;1;1;2;3;;5;0;220;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;621102;5169212
113;1569;BZ;LACES;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;10540;1;1;1;2;5;;8;0;620;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;642720;5164555
113;1570;BZ;PONTE GARDENA;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;850;1;3;1;2;3;;5;0;50;1;30;3;;1;1;5;5;0;4;2;;;;0;;4;0,4;443;693970;5163608
113;1571;BZ;PONTE GARDENA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2635;1;1;1;2;3;;5;0;155;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;693940;5163674
113;1572;BZ;POSTAL;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;29750;1;1;1;2;5;;8;0;1750;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;196,2;667652;5164148
113;1573;BZ;TERLANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;1700;1;1;1;2;3;;5;0;100;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;672179;5156389
113;1574;BZ;TERLANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;672964;5154452
113;1575;BZ;APPIANO SULLA STRADA DEL VINO;2;Edifici residenziali;copertura;1;1;2,5;1;10;;2380;1;1;1;2;5;;5;0;140;1;5;1;;1;1;10;3;0;2;2;C;C;2099;0;2099;5;0,3;126;674962;5149660
113;1576;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;1;10;;2040;1;1;1;2;5;;5;0;120;1;30;1;;1;1;10;1;0;2;2;C;C;1799;0;1799;5;0,3;123,3;677047;5148331
113;1577;BZ;NAZ  SCIAVES;1;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;15;;30600;1;1;1;2;9;;8;0;1800;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;331,8;703426;5182700
113;1578;BZ;NAZ  SCIAVES;1;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;15;;14450;1;1;1;2;9;;8;0;850;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;271,8;703470;5182677
113;1579;BZ;NAZ  SCIAVES;1;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;15;;17000;1;1;1;2;9;;8;0;1000;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;331,8;703404;5182610
113;1580;BZ;EGNA;2;Edifici residenziali;copertura;1;1;2,5;1;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;C;C;750;0;750;5;0,3;147,6;674552;5130510
113;1581;BZ;EGNA;1;Edifici industriali e loro pertinenze;copertura interna;1;1;1;2,5;10;;9350;1;1;1;2;;;8;0;550;1;5;1;;1;1;10;5;0;4;2;A;;8247;0;8247;4;0,4;250,8;675226;5132831
113;1583;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;6120;1;1;1;2;3;;5;0;360;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;678643;5149414
113;1584;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;11050;1;1;1;2;5;;8;0;650;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;678663;5149376
113;1585;BZ;BOLZANO;2;Edifici residenziali;copertura interna;1;1;1;2,5;15;;11050;1;1;1;2;;;8;0;650;1;5;1;;1;1;10;5;0;4;2;A;;9746;0;9746;4;0,4;255;678669;5149371
113;1586;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;8160;1;1;1;2;5;;5;0;480;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;221,4;678673;5149350
113;1587;BZ;BOLZANO;2;Edifici residenziali;copertura interna;1;1;1;2,5;10;;8160;1;1;1;2;3;;5;0;480;1;5;1;;1;1;10;5;0;4;2;A;;7197;0;7197;4;0,4;213;678671;5149343
113;1588;BZ;CHIUSA;1;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;10;;5950;1;1;1;2;9;;5;0;350;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;179,4;697670;5168767
113;1590;BZ;CASTELBELLO-CIARDES;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;13090;1;1;1;2;5;;8;0;770;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;196,2;646946;5165586
