"COD_COMUNE";"COD_PROGRE";"DATA_SOPRA";"COD_FUSO";"COORD_X";"COORD_Y";"DESCR_COMU";"ELEMENTO_C";"COD_TIPOLO";"CONFINAMEN";"TIPO_MATER";"COD_ACCESS";"ANNO_ATTIV";"COD_TIPO_U";"PRESENZA_A";"COD_QUANTI";"I_01";"COD_QUAN_1";"FLAG_VALUT";"I_02";"FLAG_ATTIV";"I_03";"FLAG_CAUSE";"I_04";"CONC_FIBRE";"I_05";"COD_ESTENS";"I_06";"COD_SUP_ES";"I_07";"FLAG_URBAN";"I_08";"COD_STATO_";"I_09";"COD_PERIOD";"I_10";"COD_TIPO_1";"I_11";"FLAG_DATI_";"I_12";"FREQUENZA_";"I_13";"COD_DISTAN";"I_14";"COD_DENSIT";"I_15";"COD_ETA_ME";"I_16";"FATTORE_A";"FATTORE_B";"FATTORE_C";"FATTORE_D";"Coef class";"PUNTEGGIO";"LIV_PRIORI";"NOTE";"Bonifica";"COD_TIPO_B"
95006;26;"04-giu-13";32;32464336;4402904;"Arborea (ORISTANO)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";1930;"Uso pubblico";"nel tetto";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;;5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1044,000000000000000;2;;"Bonificato totalmente";
95006;27;"04-giu-13";32;32465950;4403023;"Arborea (ORISTANO)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";1970;"Uso privato";"nel tetto";;15;">10000 Kg (> 500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"500 ?»???¢ 5000 mq";8;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;736,000000000000000;3;;"Bonificato totalmente";
95006;91;"04-giu-13";32;32464125;4402620;"Arborea (ORISTANO)";;"Sito civile o produttivo dismesso non ricompreso nella categoria 1 del DM 101/2003";"NO";"COMPATTO";"NO (Accesso vietato)";1960;"Uso privato";"nel tetto";;15;">10000 Kg (> 500 mq)";"NO";10;"NO";3;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"500 ?»???¢ 5000 mq";8;"NO o nessuna risposta";1;"Danni minori del 10%";5;"41915";3;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Occasionale";5;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;1,000000000000000;1,000000000000000;2,500000000000000;0,400000006000000;475,000000000000000;4;;"Non bonificato";
95006;92;"04-giu-13";32;32464370;4402796;"Arborea (ORISTANO)";;"Edificio pubblico in area urbana - luoghi di culto";"NO";"COMPATTO";"SI (Accesso libero)";1930;"Uso pubblico";"nel tetto";;15;">10000 Kg (> 500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"500 ?»???¢ 5000 mq";8;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1060,800000000000000;2;;"Non bonificato";
95006;93;"07-giu-13";32;32464212;4402650;"Arborea (ORISTANO)";;"Edificio pubblico in area urbana - uffici postali";"NO";"COMPATTO";"SI (Accesso libero)";1980;"Uso pubblico";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"NO / Nessuna risposta";1;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Occasionale";5;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;660,000000000000000;2;;"Non bonificato";
95006;117;"06-giu-13";32;32464461;4401067;"Arborea (ORISTANO)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";1970;"Uso privato";"nel tetto";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Oltre 1000 m";1;"Case sparse";2;"< 29";10;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;573,299999999999000;3;;"Non bonificato";
95006;118;"06-giu-13";32;32464475;4401106;"Arborea (ORISTANO)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";1970;"Uso privato";"nel tetto";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Oltre 1000 m";1;"Case sparse";2;">= 29";2;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;514,500000000000000;3;;"Non bonificato";
95007;105;"03-giu-13";32;32492431;4436776;"Ardauli (ORISTANO)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";1978;"Uso pubblico";"nel tetto";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"NO / Nessuna risposta";1;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1012,800000000000000;2;;"Bonificato totalmente";
95007;106;"03-giu-13";32;32492432;4437390;"Ardauli (ORISTANO)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";1974;"Uso pubblico";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1188,000000000000000;2;;"Non bonificato";
95007;107;"30-mag-13";32;32492464;4436916;"Ardauli (ORISTANO)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";1970;"Uso pubblico";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"NO / Nessuna risposta";1;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;952,799999999999000;2;;"Non bonificato";
95008;9;"08-giu-13";32;32492837;4406658;"Assolo (ORISTANO)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";1960;"Uso privato";"nel tetto";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;594,299999999999000;3;;"Bonificato totalmente";
95009;135;"07-giu-13";32;32495375;4413467;"Asuni (ORISTANO)";;"Edificio pubblico in area urbana - uffici postali";"NO";"COMPATTO";"SI (Accesso libero)";1993;"Uso pubblico";"nel tetto";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"500 ?»???¢ 5000 mq";8;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;984,000000000000000;2;;"Bonificato totalmente";
95011;144;"07-giu-13";32;32462150;4427060;"Baratili San Pietro (ORISTANO)";;"Edificio pubblico in area urbana - uffici postali";"NO";"COMPATTO";"SI (Accesso libero)";1996;"Uso pubblico";"nel tetto";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;948,000000000000000;2;;"Non bonificato";
95017;23;"06-giu-13";32;32491298;4431466;"Busachi (ORISTANO)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";1991;"Uso pubblico";"nel tetto, in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;888,000000000000000;2;;"Bonificato totalmente";
95017;42;"06-giu-13";32;32491429;4431476;"Busachi (ORISTANO)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";1981;"Uso pubblico";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1300,800000000000000;2;;"Bonificato totalmente";
95017;43;"06-giu-13";32;32491275;4431507;"Busachi (ORISTANO)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";1991;"Uso pubblico";"nel tetto, in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;888,000000000000000;2;;"Bonificato totalmente";
95017;44;"06-giu-13";32;32490194;4431571;"Busachi (ORISTANO)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";1981;"Uso pubblico";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1000,800000000000000;2;;"Bonificato totalmente";
95017;45;"06-giu-13";32;32491310;4431366;"Busachi (ORISTANO)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";1958;"Uso pubblico";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;984,000000000000000;2;;"Bonificato totalmente";
95019;142;"07-giu-13";32;32457192;4460768;"Cuglieri (ORISTANO)";;"Edificio pubblico in area urbana - uffici postali";"NO";"COMPATTO";"SI (Accesso libero)";1990;"Uso pubblico";"in altro";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;948,000000000000000;2;;"Non bonificato";
95021;47;"28-mag-13";32;32486057;4441172;"Ghilarza (ORISTANO)";;"Edificio pubblico in area urbana - grande distribuzione commerciale";"NO";"COMPATTO";"SI (Accesso libero)";1970;"Uso pubblico";"nel tetto";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;888,000000000000000;2;;"Non bonificato";
95021;48;"28-mag-13";32;32486958;4441307;"Ghilarza (ORISTANO)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";1970;"Uso pubblico";"nel tetto";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1264,800000000000000;2;;"Non bonificato";
95021;49;"28-mag-13";32;32486923;4441278;"Ghilarza (ORISTANO)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";1980;"Uso privato";"nel tetto";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;646,799999999999000;3;;"Non bonificato";
95021;50;"28-mag-13";32;32485737;4440967;"Ghilarza (ORISTANO)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"SI";"COMPATTO";"SI (Accesso libero)";1970;"Uso pubblico";"in altro";;15;">10000 Kg (> 500 mq)";"NO";10;"SI";1;"NO / Nessuna risposta";1;"<1 o nessuna risposta";2;"> 5.000 mq";9;;5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;1,000000000000000;0,300000012000000;308,699999999999000;5;;"Non bonificato";
95021;51;"28-mag-13";32;32486600;4441197;"Ghilarza (ORISTANO)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";1975;"Uso pubblico";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1000,800000000000000;2;;"Non bonificato";
95021;52;"28-mag-13";32;32485737;4440967;"Ghilarza (ORISTANO)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";1973;"Uso privato";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;778,000000000000000;3;;"Non bonificato";
95021;95;"28-mag-13";32;32485751;4441141;"Ghilarza (ORISTANO)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";1985;"Uso pubblico";"nel tetto";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;888,000000000000000;2;;"Non bonificato";
95021;96;"04-giu-13";32;32485622;4440977;"Ghilarza (ORISTANO)";;"Altro sito";"NO";"COMPATTO";"SI (Accesso libero)";1988;"Uso privato";"nel tetto";;5;"<= 500 Kg (< 50 mq)";"SI";1;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;528,100000000000000;3;;"Non bonificato";
95021;97;"28-mag-13";32;32485960;4441507;"Ghilarza (ORISTANO)";;"Edificio pubblico in area urbana - ospedali e case di cura";"NO";"COMPATTO";"SI (Accesso libero)";1975;"Uso pubblico";"nel tetto, in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1000,800000000000000;2;;"Non bonificato";
95021;98;"29-mag-13";32;32485960;4441507;"Ghilarza (ORISTANO)";;"Edificio pubblico in area urbana - luoghi di culto";"NO";"COMPATTO";"SI (Accesso libero)";1970;"Uso pubblico";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo";1;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;972,000000000000000;2;;"Non bonificato";
95021;99;"20-mag-13";32;32486205;4441531;"Ghilarza (ORISTANO)";;"Edificio pubblico in area urbana - uffici postali";"NO";"COMPATTO";"SI (Accesso libero)";1961;"Uso pubblico";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni uguali o maggiori del 10%";30;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;1188,000000000000000;2;;"Non bonificato";
95022;12;"04-giu-13";32;32486035;4394425;"Gonnoscodina (ORISTANO)";;"Edificio pubblico in area urbana - luoghi di culto";"NO";"COMPATTO";"SI (Accesso libero)";1960;"Uso pubblico";"nel tetto, in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;;5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;888,000000000000000;2;;"Non bonificato";
95025;119;"31-mag-13";32;32469088;4398538;"Marrubiu (ORISTANO)";;"Edificio pubblico in area urbana - uffici della Pubblica Amministrazione";"NO";"COMPATTO";"SI (Accesso libero)";1970;"Uso privato";;;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"500 ?»???¢ 5000 mq";8;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Oltre 1000 m";1;"Case sparse";2;">= 29";2;1;1,000000000000000;2,500000000000000;2,500000000000000;0,699999988000000;551,299999999999000;3;;"Non bonificato";
95025;157;"07-giu-13";32;32469178;4400318;"Marrubiu (ORISTANO)";;"Edificio pubblico in area urbana - uffici postali";"NO";"COMPATTO";"SI (Accesso libero)";1979;"Uso pubblico";"in altro";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;948,000000000000000;2;;"Non bonificato";
95026;4;"03-giu-13";32;32481591;4394582;"Masullas (ORISTANO)";;"Edificio pubblico in area urbana - Scuole di ogni ordine e grado";"NO";"COMPATTO";"SI (Accesso libero)";1960;"Uso pubblico";"in altro";;5;"<= 500 Kg (< 50 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;"< 29";10;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;984,000000000000000;2;;"Non bonificato";
95026;113;"30-mag-13";32;32481571;4394801;"Masullas (ORISTANO)";;"Edificio pubblico in area urbana - uffici postali";"NO";"COMPATTO";"SI (Accesso libero)";1986;"Uso pubblico";"in altro";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"SI";1;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"< 500 mq";5;"NO o nessuna risposta";1;"Danni minori del 10%";5;;1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Costante";20;"Centro abitato";5;"Aggregato urbano";4;">= 29";2;1;2,500000000000000;2,500000000000000;2,500000000000000;0,800000012000000;948,000000000000000;2;;"Non bonificato";
95027;149;"30-mag-13";32;32468701;4433159;"Milis (ORISTANO)";;"Sito civile o produttivo dismesso non ricompreso nella categoria 1 del DM 101/2003";"SI";"COMPATTO";"NO (Accesso vietato)";1930;"Uso privato";"nel tetto";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"NO";3;"SI";5;"<1 o nessuna risposta";2;"< 500 mq";3;"500 ?»???¢ 5000 mq";8;"NO o nessuna risposta";1;"Danni minori del 10%";5;"< 3";1;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Periodica";10;"Entro 1000 m";3;"Case sparse";2;">= 29";2;1;1,000000000000000;1,000000000000000;1,000000000000000;0,300000012000000;187,500000000000000;5;;"Non bonificato";
95027;150;"30-mag-13";32;32469321;4431645;"Milis (ORISTANO)";;"Sito civile o produttivo dismesso non ricompreso nella categoria 1 del DM 101/2003";"SI";"COMPATTO";"NO (Accesso vietato)";1992;"Uso privato";"nel tetto";;10;"500?»???¢10000 Kg (50-500 mq)";"NO";10;"NO";3;"SI";5;"<1 o nessuna risposta";2;"500 - 5.000 mq";5;"500 ?»???¢ 5000 mq";8;"NO o nessuna risposta";1;"Danni minori del 10%";5;"41915";3;"Crisotilo + anfiboli";3;"NO o nessuna risposta";1;"Occasionale";5;"Entro 1000 m";3;"Case sparse";2;">= 29";2;1;1,000000000000000;1,000000000000000;1,000000000000000;0,300000012000000;184,500000000000000;5;;"Non bonificato";
